,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[66.0, 67.0]","[8.5339, 19.8053]","[8.9333, 16.8409]","[9.3683, 15.106]","[8.0222, 16.971]","[9.0333, 17.7393]","[7.516, 21.1955]","[7.2539, 22.8313]","[9.4449, 21.5]","[9.1892, 22.4949]","[7.7881, 24.5221]","[12.2277, 20.0086]","[11.624, 19.2339]"
"[67.0, 68.0]","[8.2763, 19.8949]","[8.6631, 16.7865]","[9.3625, 14.7907]","[8.0403, 16.7796]","[9.2161, 17.5232]","[7.4232, 21.2524]","[7.3834, 22.5359]","[9.5042, 21.1645]","[9.3329, 22.1121]","[7.1759, 25.0546]","[12.1244, 20.1588]","[11.6804, 19.1866]"
"[68.0, 69.0]","[8.6519, 19.4876]","[8.7513, 16.7585]","[9.5153, 14.7769]","[8.2308, 16.7343]","[9.3881, 17.4326]","[7.5602, 21.122]","[7.712, 22.1868]","[9.5517, 21.1202]","[9.4148, 22.059]","[8.0643, 24.1776]","[11.963, 20.2799]","[11.1651, 19.6319]"
"[69.0, 70.0]","[8.7277, 19.4498]","[8.3487, 17.1374]","[9.5704, 14.6193]","[7.5586, 17.2819]","[9.321, 17.4101]","[7.4642, 21.1526]","[7.3439, 22.4437]","[9.4192, 21.0434]","[9.4581, 21.741]","[8.3791, 23.6256]","[11.7679, 20.3624]","[11.6099, 19.1947]"
"[70.0, 71.0]","[8.6314, 19.6067]","[8.9078, 16.8223]","[9.7574, 14.7009]","[8.3787, 16.5882]","[9.3219, 17.361]","[7.5182, 20.9883]","[8.0154, 21.7302]","[9.7187, 20.7863]","[9.7453, 21.4758]","[7.506, 24.3994]","[11.8736, 20.0644]","[11.4993, 19.1708]"
"[71.0, 72.0]","[8.7269, 19.6215]","[9.0143, 16.8054]","[9.7741, 14.7313]","[8.5081, 16.494]","[9.4442, 17.3036]","[7.6678, 20.9334]","[8.1195, 21.7017]","[9.7854, 20.7244]","[9.7398, 21.4163]","[8.357, 23.4744]","[12.4194, 19.5064]","[11.7227, 19.0177]"
"[72.0, 73.0]","[8.8492, 19.4879]","[8.6923, 17.157]","[9.823, 14.7428]","[8.6876, 16.3683]","[9.5374, 17.2157]","[7.6461, 20.8957]","[8.1787, 21.5385]","[10.1886, 20.211]","[9.8966, 21.1706]","[8.2742, 23.4921]","[12.0819, 19.7926]","[11.7599, 18.942]"
"[73.0, 74.0]","[9.0148, 19.3882]","[9.0043, 16.9736]","[9.9287, 14.7446]","[8.7328, 16.3438]","[9.5899, 17.1081]","[7.9177, 20.5662]","[8.3251, 21.3929]","[10.0165, 20.4346]","[9.9154, 21.1907]","[8.4327, 23.3126]","[12.0331, 19.7827]","[11.7173, 18.9622]"
"[74.0, 75.0]","[8.8465, 19.5718]","[9.2256, 16.779]","[9.9964, 14.7058]","[8.7622, 16.3476]","[9.5989, 17.127]","[7.8066, 20.6688]","[8.2699, 21.3698]","[10.0527, 20.2466]","[9.9551, 20.9643]","[8.8328, 22.7509]","[11.9785, 19.7433]","[11.8362, 18.8184]"
"[75.0, 76.0]","[8.7872, 19.7367]","[9.3475, 16.8146]","[10.1205, 14.7261]","[9.0331, 16.1355]","[9.6905, 16.9832]","[8.0412, 20.3111]","[8.6177, 20.8982]","[10.6628, 19.5579]","[9.9122, 20.972]","[9.1525, 22.4149]","[11.9601, 19.7591]","[11.892, 18.8006]"
